日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2022-09-21,payment,食費,食料品,-,-,バタースコッチサンド1,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,248,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-21,payment,食費,食料品,-,-,割引,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,-50,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-21,payment,食費,食料品,-,-,フルーツセラピーホワイト,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,98,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-21,payment,食費,食料品,-,-,ふんわりした食パン8枚,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,78,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-21,payment,食費,食料品,-,-,カンピー紙カップピーナッ,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,98,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-21,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,102,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,輝白白10個,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,198,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,ブロッコリー,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,238,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,ルヴァンブライムL,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,248,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,国産ほうれん草,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,198,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,86,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,カーネルコーン,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,198,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,麦茶500mlビッグ・エー,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,90,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,ツナ塩昆布おにぎり◆1個,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,58,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,カレーピラフ風おに,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,58,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,許容23竹の子ごはんお,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,58,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-22,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,21,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,食費,食料品,-,-,麦茶500mlビッグ・エ,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,45,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,3,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,美容・衣服,洋服,-,-,カーブタックパンツ,,ジーユー　アリオ西新井店,"（プレミアム会員で表示）",0,1990,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,美容・衣服,洋服,-,-,ブロードリラックスフィットシャツ,,ジーユー　アリオ西新井店,"（プレミアム会員で表示）",0,1990,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,美容・衣服,洋服,-,-,ダブルフェイスプルオーバー,,ジーユー　アリオ西新井店,"（プレミアム会員で表示）",0,1990,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,美容・衣服,洋服,-,-,ショッピングバッグ,,ジーユー　アリオ西新井店,"（プレミアム会員で表示）",0,10,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,エンタメ,映画・動画,-,-,"ONE PIECE FILM RED",,TOHOシネマズ西新井,"（プレミアム会員で表示）",0,1500,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,交通,電車,PASMO,-,,"北千住 - 西新井",-,"（プレミアム会員で表示）",0,168,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-23,payment,交通,電車,PASMO,-,,"西新井 - 北千住",-,"（プレミアム会員で表示）",0,168,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,交通,電車,PASMO,-,,"北千住 - 赤羽",-,"（プレミアム会員で表示）",0,220,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,交通,電車,PASMO,-,,"赤羽 - 北千住",-,"（プレミアム会員で表示）",0,220,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,コッペパンいちごジャム,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,78,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,6,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,麦茶500mlビッグ・エ,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,45,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,ツナ塩昆布おにぎり◆1個,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,58,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,カレーピラフ風おに,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,58,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,許容23竹の子ごはん1,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,58,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-09-24,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,17,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
